LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.193820953,-118.564880371,38143548553419383210045729089_38143509653419383027440381,2020,1,0,0,0,0,0,1
34.197441101,-118.566627502,381432282534197439123072359_381433377534197443123072358,2020,1,0,0,0,1,0,0
34.162815094,-118.472015381,3815279585341628198534462018_3815285545341619036379965202,2022,1,0,0,0,0,0,1
34.242988586,-118.473106384,381526904534243034627963314_381526900534242623627963320,2019,1,0,0,0,0,0,1
34.173503876,-118.555831909,381442861534173542122506067_381446333534173486697095408,2020,1,0,0,0,0,1,0
34.262271881,-118.471763611,381528225534262050122408055_381528256534263268361484926,2019,1,0,0,0,0,0,1
34.156665802,-118.447639465,381552616534156545374409534_3815522895341566933786108779,2022,1,0,0,0,0,0,1
34.155361176,-118.441879272,38155837053415539335362996_381557933534155331374409456,2019,1,0,0,0,0,0,1
34.194122314,-118.402366638,3815976785341937454051966445_3815976235341941574051966446,2022,1,0,0,0,0,0,1
34.19393158,-118.450950623,381549069534193939123126026_3815489925341939399704551392,2020,1,0,0,0,0,1,0
34.207580566,-118.473220825,3815267565342058407097285383_381526796534208242362709047,2022,1,0,0,0,0,0,1
34.159599304,-118.464241028,381536288534159515269577317_381534412534159707269578747,2022,1,0,0,0,0,0,1
34.195892334,-118.474220276,381525772534195834362703427_3815257715341962867097321619,2022,1,0,0,0,0,0,1
34.156211853,-118.447608948,3815514445341565217437051724_3815529095341560167509627089,2019,1,0,0,0,0,0,1
34.163330078,-118.470550537,381529490534163356786472578_381529298534163184786472580,2022,1,0,0,0,0,0,1
34.265861511,-118.46723175,381526938534265886271331950_381532842534265863271331943,2019,1,0,0,0,0,1,0
34.201011658,-118.579727173,3814202525342009991832501889_3814203905342009996283723627,2020,1,0,0,0,0,0,1
34.156017303,-118.446205139,38155409153415587535362997_381552616534156545374409534,2022,1,0,0,0,0,1,0
34.156486511,-118.468925476,3815308965341569527121059757_3815312745341559478534462030,2022,1,0,0,0,0,0,1
34.154636383,-118.398124695,381602330534154564299534699_38160184053415463515298162,2022,1,0,0,0,0,0,1
34.154563904,-118.397575378,38160281953415452129413469_381602330534154564299534699,2022,1,0,0,0,0,1,0
34.156620026,-118.448890686,3815502465341569804075463901_3815511245341566397437051706,2022,0,0,1,0,0,0,1
34.225399017,-118.411125183,381588867534225868306525933_381588901534225380306525935,2022,1,0,0,0,0,0,1
34.220348358,-118.562385559,3814375565342203396543638460_38143770353422034129409714,2020,1,0,0,0,0,0,1
34.158843994,-118.469543457,3815304235341590427121059762_3815304455341587957121059761,2023,1,0,0,0,0,0,1
34.158275604,-118.457015991,381542729534158406701936638_381543356534158214701936648,2019,1,0,0,0,0,0,1
34.208400726,-118.523887634,381475934534208412122755718_3814767245342084124033816985,2020,1,0,0,0,0,0,1
34.167121887,-118.492347717,3815077945341671066312246116_381507639534167111122732539,2020,1,0,0,0,0,0,1
34.155937195,-118.425323486,381574090534155802701936391_381576059534156264701936395,2019,1,0,0,0,0,0,1
34.249038696,-118.427139282,381571323534250454364042762_381573041534248833272139316,2019,1,0,0,0,0,0,1
34.186580658,-118.562210083,3814378875341865806283723839_381437770534186579123414439,2020,1,0,0,0,0,0,1
34.236129761,-118.419792175,381580218534236115122791123_3815801175342362139416746877,2020,1,0,0,0,0,1,0
34.208450317,-118.483383179,3815168425342084494035533208_3815164695342084517048754655,2020,1,0,0,0,0,0,1
34.18970108,-118.448730469,3815512725341897638362697624_381551271534189695122993090,2020,0,1,0,0,0,1,0
34.18970108,-118.448730469,381551271534189695122993090_3815512725341897638362697624,2020,0,1,0,0,0,1,0
34.222148895,-118.588371277,3814116355342221646762850752_3814116145342221646762850753,2020,1,0,0,0,0,1,0
34.262561798,-118.511016846,381488984534262412294188620_381488992534263615294188622,2020,1,0,0,0,0,1,0
34.257610321,-118.523330688,381476667534257658122720306_3814766645342575586787927517,2020,1,0,0,0,0,0,1
34.249980927,-118.588569641,381411435534249994123117839_3814114345342498696522450493,2020,1,0,0,0,0,0,1
34.264789581,-118.502258301,3814978745342647776762955259_381497721534264777123099387,2020,1,0,0,0,0,0,1
34.250320435,-118.515571594,381484440534250345123117772_3814844405342502426432919602,2020,1,0,0,0,0,0,1
34.26625824,-118.555282593,3814447115342662664036602791_3814447045342659484036602790,2020,1,0,0,0,0,1,0
34.155509949,-118.439659119,38156028553415552735361235_3815607605341555646313641115,2019,1,0,0,0,0,0,1
34.171279907,-118.506698608,3814949805341712821733962055_3814847725341712701733961944,2019,1,0,0,0,0,0,1
34.250358582,-118.520576477,3814791205342503883566626272_3814794585342503844020625561,2020,1,0,0,0,0,0,1
34.250400543,-118.429122925,381570889534250436122554211_3815707145342503084039067331,2020,1,0,0,0,0,0,1
34.244819641,-118.436820984,3815612825342434354075544595_3815640735342454724075544596,2018,0,0,1,1,0,0,0
34.231510162,-118.428947449,381571085534231543122733235_381570425534231069122845976,2018,0,0,1,1,0,0,0
34.193920135,-118.457901001,3815418965341939357911975908_3815423935341939357221986389,2018,0,0,1,1,0,0,0
34.193920135,-118.457901001,3815423935341939357221986389_3815418965341939357911975908,2018,0,0,1,1,0,0,0
34.156661987,-118.418899536,381578985534156693701936214_381582581534156680701940735,2019,1,0,0,0,0,0,1
34.226009369,-118.397407532,3816025365342260421929162046_381602857534225739361132416,2020,1,0,0,0,0,1,0
34.178909302,-118.553459167,3814465085341789934242826701_3814465105341783734073874025,2020,1,0,0,0,0,1,0
34.171092987,-118.519126892,381477974534171117305705196_381481253534171107697094885,2022,1,0,0,0,0,0,1
34.156795502,-118.404953003,3815954895341567776354846161_381594929534156803805394802,2019,1,0,0,0,0,0,1
34.167518616,-118.496116638,3815044915341671146382480900_3815029035341681561733962057,2019,1,0,0,0,0,0,1
34.201198578,-118.418151855,381581834534201210361115810_3815818345342009806790226967,2020,1,0,0,0,0,0,1
34.188690186,-118.588424683,381411541534188843123777412_38141153753418865719344428,2020,1,0,0,0,0,0,1
34.237857819,-118.409996033,381589936534237928123370779_3815903175342375695621209902,2020,1,0,0,0,0,0,1
34.22800827,-118.451683044,381548345534227974122997554_3815483465342280385690230011,2020,1,0,0,0,0,1,0
34.193939209,-118.439979553,381559999534193942123126018_3815601265341939417546512431,2020,0,0,1,0,0,1,0
34.235469818,-118.458808899,3815414725342354837263873509_381541129534235486122746802,2020,0,1,0,0,0,0,1
34.235469818,-118.458808899,381541129534235486122746802_3815414725342354837263873509,2020,0,1,0,0,0,0,1
34.201190948,-118.413803101,381586203534201210123292585_3815862025342007284076044717,2020,1,0,0,0,0,0,1
34.266101837,-118.422111511,3815778905342661136601921213_3815779255342660736601921214,2020,1,0,0,0,0,0,1
34.249988556,-118.571220398,381428778534250005123040878_3814287755342498806703811958,2020,1,0,0,0,0,0,1
34.25,-118.553596497,3814464065342498947159764089_381446406534250011123117817,2020,1,0,0,0,0,1,0
34.228210449,-118.588531494,3814114605342280936403173303_381411460534228221123328834,2020,0,0,1,0,0,0,1
34.228210449,-118.588531494,381411460534228221123328834_3814114605342280936403173303,2020,0,0,1,0,0,0,1
34.235771179,-118.511360168,3814885635342358226468823629_381488724534235822652286206,2020,1,0,0,0,0,0,1
34.200977325,-118.466201782,3815337845342010437221983007_3815337805342006414977700962,2020,1,0,0,0,0,1,0
34.159507751,-118.462257385,38153782653415956835363002_381536288534159515269577317,2023,1,0,0,0,0,0,1
34.258098602,-118.472129822,3815278605342575387108182504_381527874534259107361487349,2023,0,0,1,0,0,1,0
34.169372559,-118.578804016,381424769534170740150992798_3814211195341693521831354346,2019,1,0,0,0,0,0,1
34.157604218,-118.469306946,3815306345341577917121059759_3815307215341574737273692953,2019,1,0,0,0,0,1,0
34.171283722,-118.515167236,3814949805341712821733962055_3814847725341712701733961944,2023,1,0,0,0,0,0,1
34.266571045,-118.444297791,381555830534266509297529873_381555368534266554297529845,2023,1,0,0,0,1,0,0
34.171947479,-118.531784058,381468441534171841295426330_381468012534172011295426306,2019,1,0,0,0,0,0,1
34.171279907,-118.509918213,3814949805341712821733962055_3814847725341712701733961944,2023,1,0,0,0,0,1,0
34.247436523,-118.472717285,3815273415342477201831644554_381527072534246527362727082,2023,1,0,0,0,0,0,1
34.165111542,-118.489181519,3815095025341651226382480905_381511390534165130305706226,2023,1,0,0,0,0,0,1
34.16852951,-118.581481934,3814185875341685366090812058_3814177255341683501831354335,2019,1,0,0,0,0,0,1
34.168102264,-118.589286804,381407028534168673122502558_3814116515341679901831354330,2019,1,0,0,0,0,1,0
34.157619476,-118.42250824,381577477534157631122910666_3815776065341576277510124497,2020,1,0,0,0,0,0,1
34.240039825,-118.417327881,38158374553423920710239946111_381580715534242025122465734,2023,1,0,0,0,0,0,1
34.159671783,-118.465141296,381536288534159515269577317_381534412534159707269578747,2023,1,0,0,0,0,0,1
34.171089172,-118.509063721,381484489534171118305705199_381495467534171095305705841,2023,1,0,0,0,0,0,1
34.164997101,-118.474891663,38152503953416501235361216_3815253815341649049276339535,2023,1,0,0,0,0,0,1
34.22359848,-118.473068237,381526903534221741362690566_381526922534224451362826332,2019,1,0,0,0,0,0,1
34.231052399,-118.450248718,3815497395342311417211193816_3815497385342303027668423900,2020,1,0,0,0,0,0,1
34.239746094,-118.443771362,3815564835342399266392921988_3815559485342395354075544387,2020,1,0,0,0,0,0,1
34.16501236,-118.466148376,3815338265341649557436380091_3815338275341655214049066518,2020,1,0,0,0,0,0,1
34.229244232,-118.55355072,3814464225342290727389186800_3814464235342293486789943013,2020,1,0,0,0,0,0,1
34.247055054,-118.448219299,381551195534246607370455728_381551796534247082122993151,2020,1,0,0,0,0,0,1
34.184951782,-118.399642944,3816003215341849141658544107_3816002425341854911658544032,2023,1,0,0,0,1,0,0
34.169933319,-118.577316284,381424769534170740150992798_3814211195341693521831354346,2019,1,0,0,0,0,0,1
34.197402954,-118.448745728,3815511835341975634909412240_3815511835341971416430125641,2020,1,0,0,0,0,0,1
34.172389984,-118.467788696,38153217153417441118165947_38153224653417134818165948,2023,1,0,0,0,0,0,1
34.242340088,-118.473114014,381526900534242623627963320_3815268695342395871887607900,2023,1,0,0,0,0,0,1
34.266918182,-118.483398438,381516581534266909361490274_381516853534266793271331804,2019,1,0,0,0,0,0,1
34.242210388,-118.473114014,381526900534242623627963320_3815268695342395871887607900,2019,1,0,0,0,0,0,1
34.169872284,-118.577476501,381424769534170740150992798_3814211195341693521831354346,2023,1,0,0,0,0,0,1
34.201190948,-118.413803101,3815862025342007284076044717_381586203534201210123292585,2020,1,0,0,0,0,1,0
34.186569214,-118.553276062,3814466525341865905320119819_3814471925341865876455483343,2020,1,0,0,0,0,0,1
34.186569214,-118.553276062,3814471925341865876455483343_3814466525341865905320119819,2020,1,0,0,0,0,0,1
34.171092987,-118.51966095,381477974534171117305705196_381481253534171107697094885,2023,1,0,0,0,0,1,0
34.228221893,-118.572357178,3814278185342282284020558014_381427477534228228122681440,2020,1,0,0,0,0,1,0
34.228221893,-118.572357178,381427477534228228122681440_3814278185342282284020558014,2020,1,0,0,0,0,1,0
34.200935364,-118.396514893,3816034265342011201658559017_3816034155342006774975725668,2020,1,0,0,0,0,0,1
34.156608582,-118.405937195,381589471534156651361119398_381594511534156619563325989,2023,1,0,0,0,0,0,1
34.155517578,-118.428337097,381568943534155547305537246_38157200553415553035361239,2023,1,0,0,0,0,0,1
34.158634186,-118.458137512,38154149953415879835361226_381542388534158517701936634,2023,1,0,0,0,0,0,1
34.172111511,-118.457450867,3815425555341719947499602166_381542556534172123122724128,2020,1,0,0,0,0,0,1
34.235530853,-118.467712402,3815325235342355362453255724_381532275534235538370347000,2020,0,0,1,0,0,0,1
34.2084198,-118.501159668,38149885553420842859834078_3814986695342084287345652710,2020,1,0,0,0,0,0,1
34.170658112,-118.500541687,3814996595341705474046087375_3814993125341707321733962064,2023,1,0,0,0,0,0,1
34.20262146,-118.474708557,381525189534202643362732757_381525502534202639362732761,2019,0,0,1,0,0,0,1
34.201221466,-118.509811401,3814902585342012296780182788_381490126534201230123292632,2020,1,0,0,0,0,1,0
34.25730896,-118.467468262,381532731534257300123036335_3815324855342573002594722273,2020,1,0,0,0,0,0,1
34.25730896,-118.467468262,3815324855342573002594722273_381532731534257300123036335,2020,1,0,0,0,0,0,1
34.157207489,-118.449783325,38155000053415726735361230_38155054753415713321748333,2019,1,0,0,0,1,0,0
34.195659637,-118.474441528,3815255605341960007113560585_381525591534194130362782413,2019,1,0,0,0,0,1,0
34.211040497,-118.473419189,3815265695342111747113560616_381526546534208650362709556,2023,1,0,0,0,0,0,1
34.243690491,-118.473098755,3815269155342442117113560624_381526904534243034627963314,2019,1,0,0,0,0,0,1
34.208637238,-118.473442078,381526546534208650362709556_381526539534208246362709558,2023,1,0,0,0,0,0,1
34.173248291,-118.539970398,381459540534173261295421668_381461351534173247295426316,2023,1,0,0,0,0,0,1
34.157787323,-118.452804565,381547608534157780370682930_38154686553415783459832561,2019,1,0,0,0,0,0,1
34.172828674,-118.533889771,381466467534172672295426309_381466064534172835295426310,2019,1,0,0,0,0,0,1
34.156799316,-118.405776978,381594526534156810805394854_381589609534156810361119302,2023,1,0,0,0,0,0,1
34.154350281,-118.396469116,38160332053415435135361250_381603708534154354299534127,2019,1,0,0,0,0,0,1
34.242404938,-118.41985321,381580715534242025122465734_381578802534243787364042339,2019,1,0,0,0,0,0,1
34.26612854,-118.477310181,381523658534266124361485475_3815213085342661371363196042,2023,1,0,0,0,0,1,0
34.165145874,-118.491363525,38150834253416521859834093_3815087835341651616382480901,2023,1,0,0,0,0,0,1
34.265621185,-118.472213745,3815278515342656515057621599_381527753534265547361486805,2023,1,0,0,0,0,1,0
34.160835266,-118.509765625,381490173534160874122852616_3814902955341608596308684797,2020,1,0,0,0,0,0,1
34.160835266,-118.509765625,3814902955341608596308684797_381490173534160874122852616,2020,1,0,0,0,0,0,1
34.173404694,-118.549667358,381446700534173481697095409_381451826534173389122456244,2023,1,0,0,0,0,0,1
34.156829834,-118.413108826,381589609534156810361119302_381586363534156836361120804,2023,1,0,0,0,0,0,1
34.163108826,-118.47177124,381528853534162316269578097_381528048534163287269578132,2023,1,0,0,0,0,1,0
34.230709076,-118.397918701,38160227053423069529881542_3816017915342307715377615541,2019,1,0,0,0,0,1,0
34.262950897,-118.441459656,381557968534263730297532763_381558522534262825297524040,2019,1,0,0,0,0,0,1
34.155387878,-118.400802612,38159892853415551935361246_381599739534155117299534935,2023,1,0,0,0,0,0,1
34.203159332,-118.473091125,381526908534203122362730949_3815268955342032208241760052,2023,1,0,0,0,0,0,1
34.250003815,-118.553596497,381446406534250011123117817_3814464065342498947159764089,2023,1,0,0,0,0,0,1
34.163101196,-118.470703125,381529298534163184786472580_3815292145341631177121059780,2019,1,0,0,0,0,0,1
34.1912117,-118.474143982,3815258705341900067097321620_381525809534193647362782308,2019,1,0,0,0,0,0,1
34.181034088,-118.396133423,3816040035341808371233733936_3816037625341811224051966440,2023,1,0,0,0,0,0,1
34.220264435,-118.409660339,3815907875342186294051966460_381590000534221460697188245,2023,1,0,0,0,0,0,1
34.191764832,-118.402290344,381597665534192170361452295_38159828553418756921703080,2019,1,0,0,0,0,0,1
34.173332214,-118.545227051,381451826534173389122456244_381455104534173337697095266,2019,1,0,0,0,0,0,1
34.17250824,-118.569503784,3814303975341725166090812050_3814309375341726381969137161,2019,1,0,0,0,0,0,1
34.248447418,-118.426513672,381573041534248833272139316_381574447534247495122422025,2019,1,0,0,0,1,0,0
34.220420837,-118.557891846,3814425155342204154033678037_381442061534220409122808316,2020,1,0,0,0,0,1,0
34.220420837,-118.557891846,381442061534220409122808316_3814425155342204154033678037,2020,1,0,0,0,0,1,0
34.208042145,-118.509849548,3814901275342082327424672347_3814901275342080414035533194,2020,1,0,0,0,0,0,1
34.208042145,-118.509849548,3814901275342080414035533194_3814901275342082327424672347,2020,1,0,0,0,0,0,1
34.190658569,-118.448730469,381551275534190676122993094_3815512765341906208362697634,2020,0,0,1,0,0,1,0
34.193916321,-118.449134827,3815507015341939408694047691_3815510795341939417544356630,2020,1,0,0,0,0,0,1
34.193916321,-118.449134827,3815510795341939417544356630_3815507015341939408694047691,2020,1,0,0,0,0,0,1
34.228450775,-118.493873596,3815061205342283386672932920_381506121534228458123328751,2020,0,1,0,0,0,0,1
34.235481262,-118.588699341,3814112905342354696762850774_381411449534235469122746962,2020,1,0,0,0,0,0,1
34.235481262,-118.588699341,381411449534235469122746962_3814112905342354696762850774,2020,1,0,0,0,0,0,1
34.17288208,-118.53401947,381466064534172835295426310_381465669534172977295426346,2023,1,0,0,0,0,0,1
